stage,textbook_index,exam_tags,level,CEFR,主題,english_word,KK音標,中譯,例句,翻譯,例句2,翻譯2,例句3,翻譯3,例句4,翻譯4,例句5,翻譯5,Year_1,Part_1,Source_1,詞性,詞形變化,片語,同義字,反義字,易混淆字,字首,字尾,字根,意思,例子,videoUrl
國中,,,B1,,800-其他名詞-3,enemy,/ˋɛnəmɪ/,敵人,"In war, soldiers fight against their enemies.",在戰爭中，士兵們與敵人作戰。,,,,,,,,,,,,(n.),,,,,,,,,,,vEWLwfnBqQY
國中,,,B1,,800-其他名詞-3,energy,/ˋɛnɚdʒɪ/,精力,He has a lot of energy to complete the task.,他有足夠的精力完成這項任務。,,,,,,,,,,,,(n.),,,,,,,,,,,vEWLwfnBqQY
國中,,,A2,,800-其他名詞-3,engine,/ˋɛndʒən/,引擎,The car’s engine broke down on the highway.,汽車的引擎在高速公路上壞了。,,,,,,,,,,,,(n.),,,,,,,,,,,vEWLwfnBqQY
國中,,,A2,,800-其他名詞-3,entrance,/ˋɛntrəns/,入口,The entrance to the museum is on the left.,博物館的入口在左邊。,,,,,,,,,,,,(n.),,,,,,,,,,,vEWLwfnBqQY
國中,,,B1,,800-其他名詞-3,event,/ɪˋvɛnt/,事件,The wedding was a big event for the family.,婚禮對這個家庭來說是一個大事件。,,,,,,,,,,,,(n.),,,,,,,,,,,vEWLwfnBqQY
國中,,,A2,,800-其他名詞-3,exit,/ˋɛksɪt/,出口,The exit is located at the back of the building.,出口位於建築物的後面。,,,,,,,,,,,,(n.),,,,,,,,,,,vEWLwfnBqQY
國中,,,B1,,800-其他名詞-3,fault,/fɔlt/,缺點,It’s not your fault; don’t worry.,這不是你的錯，別擔心。,,,,,,,,,,,,(n.),,,,,,,,,,,vEWLwfnBqQY
國中,,,B1,,800-其他名詞-4,fear,/fɪr/,害怕,Fear can hold you back from trying new things.,恐懼可能會讓你不敢嘗試新事物。,,,,,,,,,,,,(n.),,,,,,,,,,,q3uIo8F4oSY
國中,,,B1,,800-其他名詞-4,fee,/fi/,費用,There is a small fee for entering the museum.,進入博物館需要支付少量費用。,,,,,,,,,,,,(n.),,,,,,,,,,,q3uIo8F4oSY
國中,,,B1,,800-其他名詞-4,feeling,/ˋfilɪŋ/,感覺,He expressed his feelings through art.,他通過藝術表達了自己的情感。,,,,,,,,,,,,(n.),,,,,,,,,,,q3uIo8F4oSY
國中,,,B1,,800-其他名詞-4,flag,/flæg/,旗幟,The national flag was raised during the ceremony.,在儀式期間升起了國旗。,,,,,,,,,,,,(n.),,,,,,,,,,,q3uIo8F4oSY
國中,,,A2,,800-其他名詞-4,flight,/flaɪt/,飛機航次,Our flight was delayed due to bad weather.,我們的航班因天氣惡劣而延誤。,,,,,,,,,,,,(n.),,,,,,,,,,,q3uIo8F4oSY
國中,,,B2,,800-其他名詞-4,freedom,/ˋfridəm/,自由,Freedom of speech is important in a democracy.,言論自由在民主國家中很重要。,,,,,,,,,,,,(n.),,,,,,,,,,,q3uIo8F4oSY
國中,,,B1,,800-其他名詞-4,friendship,[`frɛn(d)ʃɪp],友情,Their friendship started in school.,他們的友情從學校開始。,,,,,,,,,,,,(n.),,,,,,,,,,,q3uIo8F4oSY
國中,,,C1,,800-其他名詞-4,gesture,/ˋdʒɛstʃɚ/,姿勢，手勢,A simple gesture can express a lot.,一個簡單的手勢可以表達很多意思。,,,,,,,,,,,,(n.),,,,,,,,,,,q3uIo8F4oSY
國中,,,A2,,800-其他名詞-4,goal,/gol/,目標,His goal is to become a doctor.,他的目標是成為一名醫生。,,,,,,,,,,,,(n.),,,,,,,,,,,q3uIo8F4oSY
國中,,,C2,,800-其他名詞-4,goodness,/ˋgʊdnɪs/,善良,Her goodness touched everyone around her.,她的善良感動了身邊的每一個人。,,,,,,,,,,,,(n.),,,,,,,,,,,q3uIo8F4oSY
國中,,,B1,,800-其他名詞-4,government,/ˋgʌvɚnmənt/,政府,The government announced new policies today.,政府今天宣布了新政策。,,,,,,,,,,,,(n.),,,,,,,,,,,q3uIo8F4oSY
國中,,,B1,,800-其他名詞-4,gun,/gʌn/,槍,The police officer carried a gun for protection.,警官帶著一把槍用於防護。,,,,,,,,,,,,(n.),,,,,,,,,,,q3uIo8F4oSY
國中,,,B1,,800-其他名詞-4,haircut,/hɔl/,理髮,I need to get a haircut before the school picture day.,在學校拍團體照之前，我需要去理髮。,,,,,,,,,,,,(n.),,,,,,,,,,,q3uIo8F4oSY
國中,,,B2,,800-其他名詞-4,honesty,/ˋɑnɪstɪ/,誠實,Honesty is the best policy.,誠實是最好的策略。,,,,,,,,,,,,(n.),,,,,,,,,,,q3uIo8F4oSY
國中,,,B1,,800-其他名詞-4,human,/ˋhjumən/,人,Humans are capable of great achievements.,人類有能力取得偉大的成就。,,,,,,,,,,,,(n.),,,,,,,,,,,q3uIo8F4oSY
國中,,,,,800-其他名詞-4,humor,/ˋhjumɚ/,幽默,His sense of humor makes him popular.,他的幽默感使他很受歡迎。,,,,,,,,,,,,(n.),,,,,,,,,,,q3uIo8F4oSY
國中,,,B1,,800-其他名詞-4,hunger,/ˋhʌŋgɚ/,飢餓,Hunger can make people weak.,飢餓會讓人變得虛弱。,,,,,,,,,,,,(n.),,,,,,,,,,,q3uIo8F4oSY
國中,,,B1,,800-其他名詞-4,importance,/ɪmˋpɔrtns/,重要性,The importance of education cannot be overstated.,教育的重要性怎麼強調都不為過。,,,,,,,,,,,,(n.),,,,,,,,,,,q3uIo8F4oSY
國中,,,B2,,800-其他名詞-4,income,/ˋɪn͵kʌm/,收入,His monthly income is enough to cover his expenses.,他的月收入足以支付開銷。,,,,,,,,,,,,(n.),,,,,,,,,,,q3uIo8F4oSY
國中,,,B2,,800-其他名詞-4,influence,/ˋɪnflʊəns/,影響,Her words had a great influence on me.,她的話對我有很大的影響。,,,,,,,,,,,,(n.),,,,,,,,,,,q3uIo8F4oSY
國中,,,A2,,800-其他名詞-5,information,/͵ɪnfɚˋmeʃən/,資訊,You can find more information on the website.,你可以在網站上找到更多資訊。,,,,,,,,,,,,(n.),,,,,,,,,,,OO4mDlAq5II
國中,,,A2,,800-其他名詞-5,invitation,/͵ɪnvəˋteʃən/,邀請,I received an invitation to the wedding.,我收到了一張婚禮邀請函。,,,,,,,,,,,,(n.),,,,,,,,,,,OO4mDlAq5II
國中,,,,,800-其他名詞-5,Japanese,[ˌdʒæpə`niz],日本、日本人、日語,The Japanese are famous for their politeness.,日本人以有禮貌聞名。,,,,,,,,,,,,(n.),,,,,,,,,,,OO4mDlAq5II
國中,,,B2,,800-其他名詞-5,kingdom,/ˋkɪŋdəm/,王國,The lion is known as the king of the animal kingdom.,獅子被稱為動物王國之王。,,,,,,,,,,,,(n.),n.複數：kingdoms,,,,,,,,,,OO4mDlAq5II
國中,,,,,800-其他名詞-5,Korean,/koˋriən/,韓國人；韓語；韓國的,She is learning Korean at school.,她在學校學韓語。,,,,,,,,,,,,(n./adj.),,,,,,,,,,,OO4mDlAq5II
國中,,,B1,,800-其他名詞-5,lack,/læk/,缺乏,Ｍany people suffer from a lack of sleep.,許多人飽受睡眠不足之苦。,,,,,,,,,,,,(n.),,,,,,,,,,,OO4mDlAq5II
國中,,,B1,,800-其他名詞-5,leaf,/lif/,葉子,The tree lost all its leaves in the winter.,樹在冬天掉光了所有的葉子。,,,,,,,,,,,,(n.),,,,,,,,,,,OO4mDlAq5II
國中,,,B2,,800-其他名詞-5,lid,/lɪd/,蓋子,Make sure to close the lid tightly.,確保蓋子蓋緊。,,,,,,,,,,,,(n.),n.複數：lids,,,,,,,,,,OO4mDlAq5II
國中,,,B1,,800-其他名詞-5,link,/lɪŋk/,關聯,There is a strong link between exercise-and-health.,運動與健康之間有著強烈的關聯。,,,,,,,,,,,,(n.),,,,,,,,,,,OO4mDlAq5II
國中,,,,,800-其他名詞-5,locker,/ˋlɑkɚ/,寄物櫃,I put my bag in the locker at the gym.,我把包放在健身房的寄物櫃裡。,,,,,,,,,,,,(n.),,,,,,,,,,,OO4mDlAq5II
國中,,,B2,,800-其他名詞-5,manner,/ˋmænɚ/,態度,His polite manner impressed everyone.,他有禮貌的態度給每個人留下了深刻印象。,,,,,,,,,,,,(n.),,,,,,,,,,,OO4mDlAq5II
國中,,,B2,,800-其他名詞-5,mass,/mæs/,塊,The dough was formed into a large mass.,麵團被揉成一大塊。,,,,,,,,,,,,(n.),,,,,,,,,,,OO4mDlAq5II
國中,,,B1,,800-其他名詞-5,meaning,/ˋminɪŋ/,意思,The meaning of life is a philosophical question.,生命的意義是一個哲學問題。,,,,,,,,,,,,(n.),,,,,,,,,,,OO4mDlAq5II
國中,,,A1,,800-其他名詞-5,message,/ˋmɛsɪdʒ/,信息,I sent him a message earlier.,我早些時候給他發了一條信息。,,,,,,,,,,,,(n.),,,,,,,,,,,OO4mDlAq5II
國中,,,B1,,800-其他名詞-5,metal,/ˋmɛt!/,金屬,The sculpture is made of metal.,這個雕塑是由金屬製成的。,,,,,,,,,,,,(n.),,,,,,,,,,,OO4mDlAq5II
國中,,,B1,,800-其他名詞-5,method,/ˋmɛθəd/,方法,This teaching method is very effective.,這種教學方法非常有效。,,,,,,,,,,,,(n.),,,,,,,,,,,OO4mDlAq5II
國中,,,C2,,800-其他名詞-5,motion,/ˋmoʃən/,動作,The baby fell asleep with a gentle motion.,寶寶在輕柔的動作中睡著了。,,,,,,,,,,,,(n.),,,,,,,,,,,OO4mDlAq5II
國中,,,B2,,800-其他名詞-5,movement,/ˋmuvmənt/,動作,The movement of the dancers was graceful.,舞者的動作優雅。,,,,,,,,,,,,(n.),,,,,,,,,,,OO4mDlAq5II
國中,,,C2,,800-其他名詞-5,nest,/nɛst/,鳥巢,The bird built a nest in the tree.,鳥兒在樹上築了巢。,,,,,,,,,,,,(n.),,,,,,,,,,,OO4mDlAq5II
國中,,,B1,,800-其他名詞-5,object,/ˋɑbdʒɪkt/,物體,The object on the table is a book.,桌子上的物體是一本書。,,,,,,,,,,,,(n.),,,,,,,,,,,OO4mDlAq5II
國中,,,B1,,800-其他名詞-6,operation,[ˏɑpə`reʃən],運轉，操作,The operation of the machine is easy.,這台機器的運轉很簡單。,,,,,,,,,,,,(n.),,,,,,,,,,,oI7Rxoaa5Fg
國中,,,B1,,800-其他名詞-6,opinion,/əˋpɪnjən/,意見,"In my opinion, this is the best option.",在我看來，這是最好的選擇。,,,,,,,,,,,,(n.),n.複數：opinions,,,,,,,,,,oI7Rxoaa5Fg
國中,,,B1,,800-其他名詞-6,pattern,/ˋpætɚn/,模式,The wallpaper has a floral pattern.,這張壁紙有花卉圖案。,,,,,,,,,,,,(n.),,,,,,,,,,,oI7Rxoaa5Fg
國中,,,B1,,800-其他名詞-6,peace,/pis/,和平,Everyone desires peace in the world.,每個人都渴望世界和平。,,,,,,,,,,,,(n.),,,,,,,,,,,oI7Rxoaa5Fg
國中,,,B1,,800-其他名詞-6,period,/ˋpɪrɪəd/,一段時間,The meeting lasted for a long period.,會議持續了很長一段時間。,,,,,,,,,,,,(n.),,,,,,,,,,,oI7Rxoaa5Fg
國中,,,B1,,800-其他名詞-6,pile,/paɪl/,堆,There was a pile of books on the table.,桌子上有一堆書。,,,,,,,,,,,,(n.),,,,,,,,,,,oI7Rxoaa5Fg
國中,,,B2,,800-其他名詞-6,poison,/ˋpɔɪzn/,毒藥,Some mushrooms contain poison.,有些蘑菇含有毒藥。,,,,,,,,,,,,(n.),,,,,,,,,,,oI7Rxoaa5Fg
國中,,,B1,,800-其他名詞-6,pollution,/pəˋluʃən/,汙染,Air pollution is a serious problem in big cities.,空氣污染是大城市的一個嚴重問題。,,,,,,,,,,,,(n.),,,,,,,,,,,oI7Rxoaa5Fg
國中,,,B1,,800-其他名詞-6,population,/͵pɑpjəˋleʃən/,人口,The population of the city is growing rapidly.,這個城市的人口正在迅速增長。,,,,,,,,,,,,(n.),,,,,,,,,,,oI7Rxoaa5Fg
國中,,,B1,,800-其他名詞-6,powder,/ˋpaʊdɚ/,粉末,She sprinkled some powder on her face.,她在臉上撒了一些粉末。,,,,,,,,,,,,(n.),,,,,,,,,,,oI7Rxoaa5Fg
國中,,,B2,,800-其他名詞-6,pressure,/ˋprɛʃɚ/,壓力,She feels a lot of pressure at work.,她在工作中感到很大的壓力。,,,,,,,,,,,,(n.),,,,,,,,,,,oI7Rxoaa5Fg
國中,,,B2,,800-其他名詞-6,production,/prəˋdʌkʃən/,製造,The production of cars has increased this year.,今年汽車的產量增加了。,,,,,,,,,,,,(n.),,,,,,,,,,,oI7Rxoaa5Fg
國中,,,B1,,800-其他名詞-6,progress,/prəˋgrɛs/,進步,She has made great progress in her studies.,她在學業上取得了很大的進步。,,,,,,,,,,,,(n.),,,,,,,,,,,oI7Rxoaa5Fg
國中,,,A2,,800-其他名詞-6,project,/prəˋdʒɛkt/,方案,The team is working on a new project.,團隊正在進行一個新項目。,,,,,,,,,,,,(n.),,,,,,,,,,,oI7Rxoaa5Fg
國中,,,B1,,800-其他名詞-6,purpose,/ˋpɝpəs/,目的,What is the purpose of this meeting?,這次會議的目的是什麼？,,,,,,,,,,,,(n.),,,,,,,,,,,oI7Rxoaa5Fg
國中,,,B1,,800-其他名詞-6,result,/rɪˋzʌlt/,結果,The result of the experiment was surprising.,實驗結果令人驚訝。,,,,,,,,,,,,(n.),,,,,,,,,,,oI7Rxoaa5Fg
國中,,,B1,,800-其他名詞-6,role,/rol/,角色,She played an important role in the project.,她在這個項目中扮演了重要角色。,,,,,,,,,,,,(n.),,,,,,,,,,,oI7Rxoaa5Fg
國中,,,B2,,800-其他名詞-6,safety,/ˋseftɪ/,安全,Safety is the most important thing when driving.,駕駛時最重要的是安全。,,,,,,,,,,,,(n.),n.複數：safeties,,,,,,,,,,oI7Rxoaa5Fg
國中,,,B2,,800-其他名詞-6,sample,/ˋsæmp!/,樣品,Can I try a sample of the cake?,我可以試一下這塊蛋糕的樣品嗎？,,,,,,,,,,,,(n.),,,,,,,,,,,oI7Rxoaa5Fg
國中,,,B1,,800-其他名詞-6,sand,/sænd/,沙,The beach is covered with soft sand.,海灘上覆蓋著柔軟的沙子。,,,,,,,,,,,,(n.),,,,,,,,,,,oI7Rxoaa5Fg
國中,,,B1,,800-其他名詞-7,scene,/sin/,風景,The sunset created a beautiful scene.,日落創造了一幅美麗的景象。,,,,,,,,,,,,(n.),,,,,,,,,,,28VgQNzsaMM
國中,,,B1,,800-其他名詞-7,scenery,/ˋsinərɪ/,景色,The mountain scenery was breathtaking.,山區的景色令人驚嘆。,,,,,,,,,,,,(n.),,,,,,,,,,,28VgQNzsaMM
國中,,,B1,,800-其他名詞-7,secret,/ˋsikrɪt/,祕密,She told me her secret.,她告訴了我她的秘密。,,,,,,,,,,,,(n.),,,,,,,,,,,28VgQNzsaMM
國中,,,B1,,800-其他名詞-7,section,/ˋsɛkʃən/,部分,This section of the book is very interesting.,書的這一章非常有趣。,,,,,,,,,,,,(n.),,,,,,,,,,,28VgQNzsaMM
國中,,,B1,,800-其他名詞-7,sense,/sɛns/,感覺官能,Dogs have a strong sense of smell.,狗有強烈的嗅覺。,,,,,,,,,,,,(n.),,,,,,,,,,,28VgQNzsaMM
國中,,,B1,,800-其他名詞-7,shore,/ʃɔr/,岸,We walked along the shore of the lake.,我們沿著湖岸散步。,,,,,,,,,,,,(n.),,,,,,,,,,,28VgQNzsaMM
國中,,,B1,,800-其他名詞-7,silence,/ˋsaɪləns/,沉默,There was a moment of silence in the room.,房間裡有一陣沉默。,,,,,,,,,,,,(n.),,,,,,,,,,,28VgQNzsaMM
國中,,,B1,,800-其他名詞-7,skill,/ˋskɪl/,技巧,Playing the piano requires great skill.,彈鋼琴需要很高的技巧。,,,,,,,,,,,,(n.),,,,,,,,,,,28VgQNzsaMM
國中,,,B1,,800-其他名詞-7,society,/səˋsaɪətɪ/,社會,Society benefits from education.,教育對社會有益。,,,,,,,,,,,,(n.),,,,,,,,,,,28VgQNzsaMM
國中,,,A2,,800-其他名詞-7,soul,/sol/,靈魂,Music touches the soul.,音樂觸動靈魂。,,,,,,,,,,,,(n.),,,,,,,,,,,28VgQNzsaMM
國中,,,B1,,800-其他名詞-7,speech,/spitʃ/,演講,His speech was well-received by the audience.,他的演講受到觀眾的歡迎。,,,,,,,,,,,,(n.),,,,,,,,,,,28VgQNzsaMM
國中,,,B1,,800-其他名詞-7,speed,/spid/,速度,The car was traveling at high speed.,這輛車以高速行駛。,,,,,,,,,,,,(n.),,,,,,,,,,,28VgQNzsaMM
國中,,,B2,,800-其他名詞-7,spirit,/ˋspɪrɪt/,精神,Team spirit is important in sports.,團隊精神在運動中很重要。,,,,,,,,,,,,(n.),,,,,,,,,,,28VgQNzsaMM
國中,,,B1,,800-其他名詞-7,state,/stet/,狀態,My mother was in a calm and relaxed state of mind after work.,媽媽下班後心情平靜、放鬆。,,,,,,,,,,,,(n.),,,,,,,,,,,28VgQNzsaMM
國中,,,B2,,800-其他名詞-7,steam,/stim/,蒸汽,The steam from the boiling water filled the room.,沸騰的水蒸氣充滿了房間。,,,,,,,,,,,,(n.),,,,,,,,,,,28VgQNzsaMM
國中,,,B1,,800-其他名詞-7,step,/stɛp/,步驟、步伐,The first step is to fill out the form.,第一步是填好表格。,,,,,,,,,,,,(n.),,,,,,,,,,,28VgQNzsaMM
國中,,,B1,,800-其他名詞-7,stone,/ston/,石頭,The child threw a stone into the river.,孩子把一塊石頭扔進河裡。,,,,,,,,,,,,(n.),,,,,,,,,,,28VgQNzsaMM
國中,,,B1,,800-其他名詞-7,style,/staɪl/,風格,Her style of writing is unique.,她的寫作風格獨特。,,,,,,,,,,,,(n.),,,,,,,,,,,28VgQNzsaMM
國中,,,B1,,800-其他名詞-7,success,/səkˋsɛs/,成功,Her success inspired many people.,她的成功激勵了許多人。,,,,,,,,,,,,(n.),n.複數：successes,,,,,,,,,,28VgQNzsaMM
國中,,,B2,,800-其他名詞-7,symbol,/ˋsɪmb!/,象徵,The dove is a symbol of peace.,鴿子是和平的象徵。,,,,,,,,,,,,(n.),,,,,,,,,,,28VgQNzsaMM
國中,,,B1,,800-其他名詞-8,system,/ˋsɪstəm/,系統,The computer system crashed unexpectedly.,電腦系統意外當機了。,,,,,,,,,,,,(n.),,,,,,,,,,,uKwaxpIHhLo
國中,,,,,800-其他名詞-8,Taiwanese,[ˌtaɪwə`niz],台灣、台灣人,I met a Taiwanese on my trip to Japan.,我在日本旅行時遇到一位台灣人。,,,,,,,,,,,,(n.),,,,,,,,,,,uKwaxpIHhLo
國中,,,B1,,800-其他名詞-8,talent,/ˋtælənt/,才能,He has a great talent for music.,他在音樂方面有很高的天賦。,,,,,,,,,,,,(n.),,,,,,,,,,,uKwaxpIHhLo
國中,,,B1,,800-其他名詞-8,tear,/tɛr/,眼淚,A tear rolled down her cheek.,一滴眼淚沿著她的臉頰滑落。,,,,,,,,,,,,(n.),,,,,,,,,,,uKwaxpIHhLo
國中,,,A2,,800-其他名詞-8,term,/tɝm/,任期,The president served two terms in office.,總統連任了兩屆。,,,,,,,,,,,,(n.),,,,,,,,,,,uKwaxpIHhLo
國中,,,B1,,800-其他名詞-8,thief,/θif/,小偷,The thief stole a wallet from the store.,小偷從商店裡偷了一個錢包。,,,,,,,,,,,,(n.),,,,,,,,,,,uKwaxpIHhLo
國中,,,B1,,800-其他名詞-8,thought,/θɔt/,想法,His thought process is very logical.,他的思維過程非常有邏輯。,,,,,,,,,,,,(n.),,,,,,,,,,,uKwaxpIHhLo
國中,,,B1,,800-其他名詞-8,title,/ˋtaɪt!/,標題,What’s the title of this book?,這本書的標題是什麼？,,,,,,,,,,,,(n.),,,,,,,,,,,uKwaxpIHhLo
國中,,,B1,,800-其他名詞-8,tower,/ˋtaʊɚ/,塔,The Eiffel Tower is in Paris.,埃菲爾鐵塔在巴黎。,,,,,,,,,,,,(n.),,,,,,,,,,,uKwaxpIHhLo
國中,,,B1,,800-其他名詞-8,trade,/tred/,貿易,International trade is important for the economy.,國際貿易對經濟很重要。,,,,,,,,,,,,(n.),,,,,,,,,,,uKwaxpIHhLo
國中,,,B2,,800-其他名詞-8,tradition,/trəˋdɪʃən/,傳統,Family traditions are passed down through generations.,家庭傳統代代相傳。,,,,,,,,,,,,(n.),n.複數：traditions,,,,,,,,,,uKwaxpIHhLo
國中,,,B2,,800-其他名詞-8,treasure,/ˋtrɛʒɚ/,寶藏,The pirate buried his treasure on the island.,海盜把他的寶藏埋在島上。,,,,,,,,,,,,(n.),,,,,,,,,,,uKwaxpIHhLo
國中,,,B1,,800-其他名詞-8,truth,/truθ/,事實,Tell me the truth about what happened.,告訴我發生了什麼事的真相。,,,,,,,,,,,,(n.),,,,,,,,,,,uKwaxpIHhLo
國中,,,B1,,800-其他名詞-8,tunnel,/ˋtʌn!/,隧道,The train passed through the tunnel.,火車穿過了隧道。,,,,,,,,,,,,(n.),,,,,,,,,,,uKwaxpIHhLo
國中,,,B1,,800-其他名詞-8,universe,/ˋjunə͵vɝs/,宇宙,The universe is vast-and-mysterious.,宇宙廣闊而神秘。,,,,,,,,,,,,(n.),,,,,,,,,,,uKwaxpIHhLo
國中,,,B1,,800-其他名詞-8,value,/ˋvælju/,價值,The value of this antique is increasing.,這件古董的價值正在增加。,,,,,,,,,,,,(n.),,,,,,,,,,,uKwaxpIHhLo
國中,,,B2,,800-其他名詞-8,victory,/ˋvɪktərɪ/,勝利,The team celebrated their victory.,團隊慶祝了他們的勝利。,,,,,,,,,,,,(n.),,,,,,,,,,,uKwaxpIHhLo
國中,,,A2,,800-其他名詞-8,war,/wɔr/,戰爭,The war caused a lot of destruction.,戰爭造成了很多破壞。,,,,,,,,,,,,(n.),,,,,,,,,,,uKwaxpIHhLo
國中,,,B1,,800-其他名詞-8,wedding,/ˋwɛdɪŋ/,結婚儀式,Their wedding was held in a beautiful garden.,他們的婚禮在一個美麗的花園舉行。,,,,,,,,,,,,(n.),,,,,,,,,,,uKwaxpIHhLo
國中,,,A2,,800-其他名詞-8,wood,/wʊd/,木頭,The table is made of wood.,這張桌子是木頭做的。,,,,,,,,,,,,(n.),,,,,,,,,,,uKwaxpIHhLo
國中,,,A2,,800-其他名詞-9,memory,/ˋmɛmərɪ/,記憶,The trip brought back fond memories.,這次旅行喚起了美好的回憶。,,,,,,,,,,,,(n.),,,,,,,,,,,13f3pAjKDEk
國中,,,C1,,800-其他名詞-9,principle,[ˋprɪnsəpḷ],原則，原理,Honesty is an important principle.,誠實是一個重要的原則。,,,,,,,,,,,,(n.),,,,,,,,,,,13f3pAjKDEk
國中,,,B1,,800-其他名詞-9,net,/nɛt/,網,My cat loves to play with a small fishing net I bought for her toys.,我的貓喜歡玩我為牠的玩具買的小漁網。,,,,,,,,,,,,(n.),,,,,,,,,,,13f3pAjKDEk
國中,,,A2,,800-其他動詞-1,complete,/kəmˋplit/,完成,Please complete your homework before dinner.,請在晚餐前完成你的家庭作業。,,,,,,,,,,,,(v.),,,,,,,,,,,x7uID-G2fZc
國中,,,B1,,800-其他動詞-1,succeed,/səkˋsid/,成功,"If you work hard, you will succeed.",如果你努力工作，你就會成功。,,,,,,,,,,,,(v.),,,,,,,,,,,x7uID-G2fZc
國中,,,B2,,800-其他動詞-1,survive,/sɚˋvaɪv/,生存,Many animals struggle to survive in the wild.,許多動物在野外掙扎求生。,,,,,,,,,,,,(v.),,,,,,,,,,,x7uID-G2fZc
國中,,,B2,,800-其他動詞-1,affect,/əˋfɛkt/,影響,The weather can affect your mood.,天氣會影響你的情緒。,,,,,,,,,,,,(v.),,,,,,,,,,,x7uID-G2fZc
國中,,,B1,,800-其他動詞-1,blame,/blem/,責怪,Don’t blame me for your mistakes.,不要因為你的錯誤而責怪我。,,,,,,,,,,,,(v.),,,,,,,,,,,x7uID-G2fZc
國中,,,A2,,800-其他動詞-1,bother,/ˋbɑðɚ/,使煩惱,Don’t bother me while I’m studying.,我在學習時不要打擾我。,,,,,,,,,,,,(v.),,,,,,,,,,,x7uID-G2fZc
國中,,,B2,,800-其他動詞-1,confuse,/kənˋfjuz/,使迷惑,The instructions confused me.,這些指示讓我感到困惑。,,,,,,,,,,,,(v.),,,,,,,,,,,x7uID-G2fZc
國中,,,B1,,800-其他動詞-1,consider,/kənˋsɪdɚ/,考慮,You should consider all the options.,你應該考慮所有的選擇。,,,,,,,,,,,,(v.),,,,,,,,,,,x7uID-G2fZc
國中,,,B1,,800-其他動詞-1,develop,/dɪˋvɛləp/,發展,The city has developed rapidly over the past decade.,這座城市在過去十年中發展迅速。,,,,,,,,,,,,(v.),,,,,,,,,,,x7uID-G2fZc
國中,,,B1,,800-其他動詞-1,divide,/dəˋvaɪd/,分割,We divided the cake into eight pieces.,我們把蛋糕分成了八塊。,,,,,,,,,,,,(v.),,,,,,,,,,,x7uID-G2fZc
國中,,,B1,,800-其他動詞-1,doubt,/daʊt/,懷疑,I doubt that he will come on time.,我懷疑他會準時來。,,,,,,,,,,,,(v.),,,,,,,,,,,x7uID-G2fZc
國中,,,B2,,800-其他動詞-1,ease,/iz/,放鬆,Take a deep breath to ease your stress.,深呼吸一下，放鬆你的壓力。,,,,,,,,,,,,(v.),,,,,,,,,,,x7uID-G2fZc
國中,,,C2,,800-其他動詞-1,embarrass,/ɪmˋbærəs/,使尷尬,He embarrassed himself by tripping in front of everyone.,他在大家面前絆倒，讓自己很尷尬。,,,,,,,,,,,,(v.),,,,,,,,,,,x7uID-G2fZc
國中,,,B1,,800-其他動詞-1,forgive,/fɚˋgɪv/,原諒,I hope you can forgive me for my mistake.,我希望你能原諒我的錯誤。,,,,,,,,,,,,(v.),,,,,,,,,,,x7uID-G2fZc
國中,,,B2,,800-其他動詞-1,frighten,/ˋfraɪtn/,使害怕,The loud noise frightened the baby.,大聲的噪音嚇到了嬰兒。,,,,,,,,,,,,(v.),,,,,,,,,,,x7uID-G2fZc
國中,,,B2,,800-其他動詞-1,gather,/ˋgæðɚ/,集合,We gathered at the park for a picnic.,我們聚集在公園裡野餐。,,,,,,,,,,,,(v.),,,,,,,,,,,x7uID-G2fZc
國中,,,B1,,800-其他動詞-1,imagine,/ɪˋmædʒɪn/,想像,Imagine yourself on a beautiful beach.,想像自己在一處美麗的海灘上。,,,,,,,,,,,,(v.),,,,,,,,,,,x7uID-G2fZc
國中,,,B2,,800-其他動詞-1,inspire,/ɪnˋspaɪr/,激勵,Her story inspired many people to follow their dreams.,她的故事激勵了許多人追尋夢想。,,,,,,,,,,,,(v.),,,,,,,,,,,x7uID-G2fZc
國中,,,B1,,800-其他動詞-1,realize,/ˋrɪə͵laɪz/,瞭解,I realized that I had forgotten my keys.,我意識到我忘記帶鑰匙了。,,,,,,,,,,,,(v.),,,,,,,,,,,x7uID-G2fZc
國中,,,B1,,800-其他動詞-1,regret,/rɪˋgrɛt/,後悔；遺憾,I regret not studying harder for the exam.,我後悔當初沒有更認真地為考試讀書。,,,,,,,,,,,,(v.),,,,,,,,,,,x7uID-G2fZc
國中,,,B1,,800-其他動詞-2,remind,/rɪˋmaɪnd/,提醒,She reminded me to bring my umbrella.,她提醒我要帶傘。,,,,,,,,,,,,(v.),,,,,,,,,,,r_E3tkZVWKA
國中,,,,,800-其他動詞-2,bless,[blɛs],祝福,The priest will bless the new building tomorrow.,神父明天將祝福新建築。,,,,,,,,,,,,(vt.),,,,,,,,,,,r_E3tkZVWKA
國中,,,,,800-其他動詞-2,bathe,/beð/,沐浴,The baby needs to be bathed.,嬰兒需要洗澡。,,,,,,,,,,,,(v.),,,,,,,,,,,r_E3tkZVWKA
國中,,,B1,,800-其他動詞-2,beat,/bit/,拍打,The rain beat against the window.,雨點拍打著窗戶。,,,,,,,,,,,,(v.),,,,,,,,,,,r_E3tkZVWKA
